,Day 1,Day 5,Day 10,Day 15,Day 20,Day 25,Split (1/10/20),S&P 500
2024-04-26,179454.9126566389,159336.70123944545,181137.78717408204,166451.79346405534,159508.56902836106,212432.21832018648,173367.089619694,144443.4619990311
2024-04-29,180072.12727913645,159741.93642697597,182668.0137785437,167621.3853372243,159365.8313765361,213480.93977480684,174035.32414473876,144955.0049844831
2024-04-30,179471.69738755014,157300.33972821498,180717.16923127198,165278.60615669755,157821.04935978196,210094.90918856417,172669.97199286803,142658.72291625393
2024-05-01,178275.5963994196,156371.05734524992,178976.92090592408,163982.78735100297,156677.28679035447,208620.79270296847,171309.93469856604,142195.50088827635
2024-05-02,177815.82487689762,157737.66161618495,180130.60848984742,163172.42024170427,158567.68688343308,211364.9358876303,172171.37341672604,143525.50556266893
2024-05-03,178815.42247592716,159726.63315472865,182034.03215394044,164796.14927040605,159910.7024664714,213073.04762392794,173586.719032113,145304.565559685
2024-05-06,181185.06769763737,162606.12236943506,185482.71243271854,167710.02591644792,162920.81678913377,217162.6991437033,176529.53230649655,146805.0757028334
2024-05-07,181049.5733548334,162423.5264793899,185399.9366644385,167955.53879677324,162244.17464969895,217321.73006182464,176231.22822299026,146967.084692268
2024-05-08,181710.94672977237,161053.35007252955,185482.34616456056,166349.10764633684,161351.2647147014,216534.8483365134,176181.5192030114,146981.28683653483
2024-05-09,183913.69522296696,161983.68770756983,187472.5528639319,170647.81133591203,162707.79320667527,222120.85581713472,178031.347097858,147828.17053346548
2024-05-10,183792.38121234684,160750.99057164454,187383.93201759364,171040.38526474504,163108.93611286423,222784.85215884005,178095.08311426826,148018.59267116198
2024-05-13,182892.55280124454,160912.03124013208,187633.96789863613,171064.38483368425,162435.96890781663,222063.39219790255,177654.16320256577,148038.50048037447
2024-05-14,183315.6532956293,162450.12869801783,188438.47804954555,171611.15696846513,162908.83968113206,222023.32802325045,178220.99034210233,148717.67838265307
2024-05-15,183350.90173541816,164204.09679570462,190096.9041855624,172845.3123446277,164433.6078810527,224420.25447588717,179293.80460067777,150559.26148141036
2024-05-16,183080.03851901798,163309.35986104273,188440.46482589748,169666.1426955035,163607.8468832805,222795.30867510592,178376.116742732,150249.48994544888
2024-05-17,183590.69748508243,164869.01144948267,191173.24461296108,171519.65289791135,163252.7429556682,222786.59141283785,179338.8950179039,150465.47239893442
2024-05-20,184277.79774677067,167643.2792450454,193025.1197083285,173524.38201625852,163666.5466360118,225903.00710039889,180323.15469703698,150638.85727934758
2024-05-21,185179.30529605655,168312.05560841822,194893.35334327724,173909.66964824704,164228.04116955062,226387.70543032442,181433.56660296148,151008.29022484928
2024-05-22,182802.66078006534,166000.78745045923,194667.7572548678,170503.69617946653,161290.46924343368,222443.93623476778,179586.96242612228,150573.49020486174
2024-05-23,181019.55515109806,164142.487264302,192872.14360168483,169577.40702732114,158581.93139210006,220363.9980290488,177491.2100482943,149473.62582958065
2024-05-24,182038.61310397892,166227.30804982447,198497.19690444972,174608.70614917783,162450.1377100017,223110.67609530245,180995.31590614343,150462.63728591797
2024-05-28,181937.18326389103,167006.58601537012,199525.43541458156,175700.01051624326,162986.592040446,222306.11894115244,181483.07023963952,150567.80225937243
2024-05-29,180387.2702122858,167008.4854446914,199394.6166603854,175549.34249980954,162146.60791912337,220100.02896770273,180642.83159726486,149513.44144800561
2024-05-30,181677.65168964176,168017.43401494288,200472.27933815029,177023.35033901242,162924.62847652694,219660.08181651865,181691.519834773,148521.59487865184
2024-05-31,185134.65312396796,169106.14811864163,201142.64269378688,177362.43952472718,162877.379477885,219985.02445110117,183051.55843187994,149874.36905445793
2024-06-03,182311.9499625948,169301.44826283716,200604.4437420657,175821.4472647479,164218.1156343486,220879.37820323743,182378.1697796697,149996.5447060112
2024-06-04,180717.03989026815,168692.30440678858,198018.91399124172,173279.14302738218,164532.7703584697,220988.44052013193,181089.57474665984,150164.24164093507
2024-06-05,182136.07368467122,169838.93365741038,201427.27643898036,177003.30444438962,167664.64480724596,224280.63428386487,183742.66497696584,151948.98072371221
2024-06-06,182961.76211545736,168802.9447734382,202538.34170654323,177030.0623503497,168203.29036655684,223753.4425190333,184567.79806285247,151946.09245232667
2024-06-07,181597.6416625765,168437.39519000315,200534.07163169887,175582.31652172116,166428.36725750228,220964.9770954493,182853.36018392586,151761.4025587604
2024-06-10,184049.46228406698,170182.36670947337,203768.88176357775,177841.12348850278,168733.85546436568,223640.87812694348,185517.39983733682,152230.33025168363
2024-06-11,182795.1928443697,168320.65148425364,202402.5255128148,175582.1785612872,166009.28865757247,222742.7730396632,183735.669004919,152596.91036471247
2024-06-12,183534.69777295858,170851.32734942698,203305.01894390612,177589.90905483274,169150.87620296737,224662.1183308009,185330.19763994403,153850.20751255334
2024-06-13,182089.61536023885,170459.80581164622,205420.7836304906,178733.4826956561,168260.25939502975,222850.01738628183,185256.8861285864,154159.97904851483
2024-06-14,179297.76437757284,168308.3539836433,204411.84495174914,177335.2428885272,166615.89777698775,221514.51237376966,183441.83570210324,154253.76813099073
2024-06-17,179204.29725263387,169540.46512103343,206058.26555645495,178651.64319324523,168166.76446666976,220383.30419811045,184476.44242525287,155481.478383858
2024-06-18,180035.6230850008,171657.47668719554,206136.90573132067,179085.9173707965,169290.22460308333,221752.58575328623,185154.2511398016,155876.49822433328
2024-06-20,179680.03681562215,169538.25083422923,205063.1487237218,177493.45164966612,166662.0294733169,220327.53266032969,183801.73833755366,155453.05637586795
2024-06-21,179637.46596524984,167882.46146655345,203984.93786251574,175801.40414905577,164683.8606958511,218536.4599445704,182768.75484120558,155244.62241078872
2024-06-24,181015.04082105428,168061.344889405,205224.40294277697,176695.95204639464,166001.81082249904,217797.73448833262,184080.41819544346,154739.9900133144
2024-06-25,181080.16574094564,168809.06217456126,205226.1562463048,175444.0302095416,165597.91336156154,219491.0174701003,183968.078449604,155335.8776110062
2024-06-26,179797.7705383089,167912.49957537913,204108.3588372472,174043.21719074278,164665.7482538345,219419.0488498,182857.2925431302,155529.7461829633
2024-06-27,181205.70410917074,166810.15451312327,204526.59456265002,173139.05943012267,163970.03989506984,217837.330389717,183234.11285563023,155774.94801997478
2024-06-28,178957.04813001424,164951.62650561595,203039.65614330798,170125.99165821105,162247.9390726211,217833.42956040183,181414.88111531446,155161.9434274461
2024-07-01,178090.68861789495,164614.59227252268,204046.92972576647,170511.2787065509,163312.31147862697,218964.6813838271,181816.64327409616,155481.30118929446
2024-07-02,178228.4314157465,163475.0573833015,202660.73973858386,169822.79336261778,163099.59704686428,219701.90078995505,181329.58940039822,156527.6528063898
2024-07-03,180494.92394656927,166807.0696361091,204582.7130280736,171109.66180896788,164592.94974614406,220468.28118393698,183223.528906929,157226.15377582124
2024-07-05,178228.04014987737,163744.68392678525,203358.12418758898,169904.46574878722,163190.45161534572,219182.9122988967,181592.20531760404,158132.7874795739
2024-07-08,179469.48897189886,164074.5018055084,204329.06340420275,171228.38950061827,164375.97069646145,220488.73353836813,182724.8410241877,158315.28016055244
2024-07-09,179506.5851785639,164344.67287942197,205692.2066270116,171864.2207765582,164384.7787866714,221386.38630936423,183194.523530749,158469.24451680284
2024-07-10,180086.16935367376,165949.67287942197,205358.20636311086,172760.20723438292,165013.0795908096,222613.69864914694,183485.81843586476,160037.32780675302
2024-07-11,181040.70644016057,166498.01775094296,206179.00677814992,173451.67088794737,165688.77826787258,223306.3849742202,184302.8304953944,158657.3719849016
2024-07-12,181305.57622165472,167998.47098275446,207526.15072575124,174169.0242433551,166325.58218480373,224073.49801895896,185052.43637740324,159658.1314408009
2024-07-15,179355.2772714594,166563.93475075986,206158.8611444524,172045.3743457511,166080.01572514797,224681.2446009902,183864.71804701994,160097.20184976948
2024-07-16,180102.11310977727,168032.70599099423,207716.7996210149,174470.2420749381,166211.18973637844,225308.11855576315,184676.70082239024,161046.57488224536
2024-07-17,177033.0074731806,163415.45231362607,204706.88521137746,172746.88238713294,163198.567841542,221515.7454554824,181646.15350870005,158788.5668397385
2024-07-18,176228.71934146673,162042.88053628232,201794.78564396413,170665.56861683875,162424.1879892471,219185.28663895404,180149.23099155934,157568.2810390831
2024-07-19,174961.94405765325,161131.6094944122,199976.87744846853,171004.8364162162,161049.27354527736,218246.3472926406,178662.6983504664,156521.94714144414
2024-07-22,176632.48363895208,162695.89397927548,201934.00704517873,172940.03175541907,161931.35060120845,219833.66415665424,180165.9470951131,158135.6757509594
2024-07-23,176579.89547366888,163420.2552921417,202646.78425541433,172313.85531804114,161625.56828309322,220133.52945969382,180284.0826707255,157887.60336201877
2024-07-24,174203.72808475286,160753.14386483456,200065.39121571096,170012.87827488928,159020.89080811763,216492.26704666892,177763.3367028605,154309.47810176425
2024-07-25,174910.5882303217,160410.06496926572,199501.83485355886,169417.63350865393,157950.5754394653,215094.42081017292,177454.3328411153,153505.45776975126
2024-07-26,179186.38669223577,163739.36126443173,203731.25971928152,174448.39578816446,161600.25341798092,219800.6160616378,181505.96660983274,155224.70574184807
2024-07-29,179355.5790140131,163151.3991291168,204894.30894413503,173773.83006474527,161751.86763001705,220665.6955141524,182000.5851960551,155315.94322260917
2024-07-30,175745.5184976557,161177.29762002255,203711.74157276662,171387.32400700598,160008.40309144283,217313.00318093097,179821.88772062174,154529.02216597673
2024-07-31,179629.5367624262,165286.10343667294,208267.17926731618,173680.54997059854,161954.60977174068,222877.3081392745,183283.77526716105,157040.82598182623
2024-08-01,176026.47058271198,163052.95551797177,204636.49542179616,171790.0716075614,160620.85671998287,218982.1116976241,180427.94090816367,154816.96333171142
2024-08-02,171044.04262708453,157295.46003457333,199379.1093515447,166217.33043477088,155499.36875916744,212278.10660881794,175307.50691259888,151934.52164732825
2024-08-05,166462.71563886432,153615.60987792278,194939.15917912038,161774.77287098914,151326.1789550903,206798.33497948444,170909.35125769165,147509.65444579386
2024-08-06,170101.09568570883,156624.0762551811,197161.77087727102,164106.93719288855,153879.5162811401,210681.61637825763,173714.12761470667,148869.64044033558
2024-08-07,168191.88861249713,154944.66738066936,194509.19908848318,161668.21504399332,151401.91699219967,206671.3217882613,171367.66823106,147874.5600701974
2024-08-08,174046.04580854208,159500.791503289,201330.37104740652,166592.92823979407,157004.416824353,215246.8700594405,177460.2778934339,151293.04188844044
2024-08-09,175190.32859967975,160723.0879434135,203188.5280145696,167440.51445958167,158479.94021607662,216181.22154564655,178952.93227677533,151960.17942012724
2024-08-12,176593.46159528522,161514.11964354778,203703.56939827473,168912.83685109168,159163.41282655025,218451.63030571735,179820.14794003675,152040.02329045342
2024-08-13,179223.35666822223,163393.36553130412,206244.36471687828,171328.46010777503,161538.05543519283,222871.39203209674,182335.2589400978,154540.41577641165
2024-08-14,180753.03981565265,164518.68311248088,206768.36055885826,171286.4079723075,162404.6065521362,223784.1717905501,183308.66897554905,155027.9666179618
2024-08-15,182705.1050393465,165860.60080657268,209485.19623695884,172882.54377594026,164023.1541137817,228579.1817011336,185404.48513002903,157685.15857318687
2024-08-16,183049.54005597858,166635.30436644817,210504.6397565511,174106.78790893586,165453.98611451412,229226.0493044356,186336.05530901463,158038.69716634
2024-08-19,185652.27419828204,168445.70941863323,213466.72847878013,175508.47608032258,166827.30886842037,232357.7587275008,188648.77051516087,159549.75924574654
2024-08-20,184157.07214521198,167923.76950774455,211895.8139051107,174633.7860397342,165771.11478831555,232056.28406090534,187274.66694621276,159290.34640474003
2024-08-21,184788.13356946735,168829.79195342326,212798.4866040853,175105.6826538089,166274.57164408948,233169.5543474654,187953.73060588073,159837.73585039392
2024-08-22,183980.40038083823,168064.01313720012,211610.21184670003,174579.13110961945,165400.9758913734,231044.34303993976,186997.19603963723,158583.26921843376
2024-08-23,187829.9141785982,170383.42850432658,215797.3180860189,176123.62618865998,168500.04394175793,234743.4816545943,190709.0920687917,160268.2300424877
2024-08-26,188111.55624555377,170320.1424783256,215298.57838570152,176549.4336303714,168913.70953013684,232203.72222409048,190774.61472046407,159886.21628297545
2024-08-27,189636.3763940218,170890.68776641155,216765.5304349569,176568.00530853303,170441.07018306042,233061.06724056997,192280.9923373464,160105.74262773158
2024-08-28,188603.65627073077,170214.50987944868,215988.6018460897,176285.22275390656,169322.23334529187,232130.15756497183,191304.8304873708,159176.30398365273
2024-08-29,187825.19997571735,170361.64635405806,215550.45910774742,177959.91052856477,169070.65578105237,231723.18270382684,190815.4382881724,159190.53270710414
2024-08-30,189144.84929441242,172081.96900878218,216948.65635048423,179426.14520874055,170669.63455989148,233509.19252285757,192254.38006826272,160710.17100338548
2024-09-03,183637.07059129508,169047.5191644218,210091.66444527183,175836.86795654325,166337.65681865002,227628.09808621206,186688.7972850723,157402.90535294145
2024-09-04,183054.6980937365,167711.97634063032,209239.36506020103,175565.66185607942,166145.20896937634,227498.86023983755,186146.42404110462,157080.76563644566
2024-09-05,181861.18602403434,166636.41364205623,207834.74671303303,174366.72067871125,165164.4969561317,225351.06110653677,184953.47656439967,156698.71643802073
2024-09-06,178924.12867769034,163798.39558327937,203339.80700813804,171131.4757751468,162196.74815013196,221071.65239987173,181486.8946119868,154061.42343227996
