,SB1: Wide Buffer (No Swap),Swap10: Force Swap (Cap 10),Swap15: Force Swap (Cap 15),Swap20: Force Swap (Cap 20),Swap25: Force Swap (Cap 25),Swap30: Force Swap (Cap 30),S&P 500
2023-02-10,164231.02755253317,146081.1480385447,142680.80601449014,139020.116507783,127803.84934452779,123674.5438523652,113871.86368917163
2023-02-13,164168.25621693136,145752.14964071754,142944.86544747354,139655.5735657359,128528.59373310811,124335.65856794137,115208.61073513866
2023-02-14,162694.86243526937,144528.55214468483,142130.65850777627,138966.154155984,127983.85672692067,124052.52900174874,115155.57639757571
2023-02-15,162867.91587536337,144763.92264334206,141889.24765725137,139070.2980559016,128154.38057831532,124369.1098428132,115529.52783757848
2023-02-16,161069.25905697347,143350.67310492042,140874.27709145547,137506.7551043177,126915.29380348927,123285.74239209908,113938.8255206619
2023-02-17,160670.81207172872,142892.57029501442,140360.26415963174,136963.25856806285,126480.15897110707,122745.42349225777,113654.18900831902
2023-02-21,159415.86387341024,141923.5132576609,139236.17777962686,135847.14487482555,125282.45051506764,121640.22379857796,111374.16433928971
2023-02-22,160642.05011456014,143016.07831732277,140171.3501429081,136460.80394388683,125694.03857353932,122020.38345128793,111220.68725449136
2023-02-23,161621.13932697775,144136.064756074,140724.36851449014,137155.2094557429,126085.67959526784,122340.08869251031,111812.30451561778
2023-02-24,160615.6562165499,143103.46883169655,139805.70277352334,136192.15678335674,125216.02760342366,121554.97049030084,110617.91559460254
2023-02-27,161974.78101627828,143917.4598213816,140626.2412867069,136976.69359041698,125744.49944533115,122069.59599262018,110994.64012977023
2023-02-28,162136.34329121115,143644.55040899757,140122.7663187504,136635.37817789562,125626.09397925145,121870.84749085206,110584.40809967055
2023-03-01,165893.117707181,146835.55520788673,142386.16151375772,139043.6530907298,127470.96005190616,123390.35485321778,110160.21313672767
2023-03-02,168374.83721058368,149146.51863638405,144115.90255684854,140309.41779122598,128568.22348479278,124419.22408651609,111016.94892729503
2023-03-03,170901.93469707965,151064.6289269114,145792.57180733682,142184.0154099775,130221.00274762638,126047.68395456094,112797.42663856478
2023-03-06,171345.4177636385,151351.0394989634,145814.16246743203,142199.9375443769,130256.59820178515,126048.15014510888,112875.57830773329
2023-03-07,168929.85740559103,148953.09038321022,143462.728080225,140123.1424107862,128473.40080836779,124355.50488143701,111145.33525967467
2023-03-08,168989.0505360842,149055.3554741526,143581.54451699255,140273.6941685987,128645.87797944552,124562.47681670923,111326.73821015932
2023-03-09,165549.92821590902,145996.7348190928,140244.44576210977,137154.50561002022,125899.91858445652,122088.60969678659,109272.78724503804
2023-03-10,161444.84199039938,142780.8939911509,137339.39672036172,134315.1503606153,123230.89929067141,119745.63634340066,107696.03900123568
2023-03-13,159346.5053414583,140672.03468100075,135670.03635191917,132661.3423465658,121690.19524629123,118341.95575647135,107542.55305670836
2023-03-14,160730.3739938021,141671.11931387428,136645.5692269802,133839.012765534,122922.48866830356,119480.12087013978,109320.22223389737
2023-03-15,157599.92551510336,139199.6128822947,133784.893171072,131026.40799487359,120577.4999359656,117292.70100842256,108636.5080902172
2023-03-16,158992.39374630453,140320.32991568092,135230.048879385,132708.35571131948,122214.36833272464,118569.03479931611,110542.53702059895
2023-03-17,155080.29156010153,136913.86045233253,132650.29907774925,130523.9879153753,120350.9566009093,116909.64368106623,109250.00002214932
2023-03-20,157803.55070202352,139238.052041688,134520.65305113792,132496.10723338372,122083.58161879069,118552.50829685469,110300.50694483145
2023-03-21,160319.91649715902,140929.95891348366,136461.33809447289,133970.52768931634,123458.71460199839,119832.219764178,111748.82455760938
2023-03-22,156502.22708408834,137677.64679876808,133577.82039427757,131427.22121844537,121146.60489130503,117662.95373836298,109843.8765141609
2023-03-23,156723.30076687338,137774.33672110084,133469.30700469017,131515.54552684075,121025.77091475017,117603.89372527857,110140.81919003118
2023-03-24,157212.37964718344,137979.5969483042,133895.28749632835,131976.6317809606,121542.74129833229,118033.08267156858,110863.57815924424
2023-03-27,158419.21847240927,138967.2634026194,134790.609967947,132592.3743003393,122092.67079032905,118435.49798166534,111070.88695721203
2023-03-28,158809.25312229636,139153.1415337992,134957.65068935393,132816.83953865294,122283.12880776412,118577.93963511725,110821.56532450928
2023-03-29,160872.47485920432,141008.77566999916,137007.61617778777,134546.11079796084,123635.23347325332,119782.98031348486,112432.3437872524
2023-03-30,160638.54507641317,141048.90355634215,137007.3872103691,134709.62968620544,123861.28287053115,120042.78432122488,113090.66594772918
2023-03-31,163355.02966694356,143123.94969892027,138537.98466062546,136107.9985426355,125097.12633450516,121131.24907458563,114684.64636436148
2023-04-03,163424.8019924593,143158.4589037848,138668.6613726616,136305.27935203796,125339.92542965896,121355.99649073859,115121.65249538253
2023-04-04,161917.4193249178,142423.96642636778,137184.70756692888,134988.12461367375,124135.22326123246,120205.8639822795,114482.93691509729
2023-04-05,160598.43252377035,142093.76242398744,136581.59966821672,134568.25678339726,124046.76265416152,120148.4855404689,114183.19456487523
2023-04-06,159694.45592693807,141219.3517489386,136304.54636545182,134548.07405558354,124129.62733349808,120243.24518593094,114628.60857868065
2023-04-10,161972.4111557436,143154.82081555846,138513.26797266008,136379.1164464069,125625.80764531143,121491.5605049922,114746.25691955906
2023-04-11,162265.30288700582,143465.45711850646,138779.61863489152,136387.22165366894,125589.51369301326,121460.67806980868,114777.07991661577
2023-04-12,162156.8128052187,143347.23883008483,138626.06305856706,136170.13257285842,125397.1102790881,121229.37383215685,114309.24192880908
2023-04-13,163764.98937431813,145016.11351346498,140055.0085130501,137506.52860015637,126554.34287247188,122189.78402777454,115827.59569902685
2023-04-14,163300.92644516472,144669.14253186708,139641.06748445512,136915.20055717236,126180.10823280818,121875.49549845478,115544.66025464456
2023-04-17,165509.43076149464,146488.51641416075,141116.52025468828,138065.07233695753,127100.20882778653,122707.3856562688,115959.25127139327
2023-04-18,166001.3569280291,146476.89170026305,141145.7537599373,138272.3365772224,127278.31938915738,122706.77864356776,116034.88677753673
2023-04-19,165695.23302856923,145882.93490170958,140717.69397981645,137718.21225814588,126909.44437771328,122368.76252837917,116015.27133761617
2023-04-20,165911.92607895375,145881.60695600035,141022.34564073564,137921.12925796278,126960.52774410733,122370.11030274173,115382.17282549248
2023-04-21,166977.71498314381,146888.68635129454,141733.57218034746,138527.03052192455,127645.51896862514,122933.95194489261,115471.83328258187
2023-04-24,166971.55189720634,146715.10767697816,141776.05380876543,138747.38406043773,127913.77714352138,123147.67782532475,115592.27243808312
2023-04-25,165100.6407682085,144847.5251192999,140388.40830858232,137579.56851630931,126761.34977535732,122121.7179921796,113757.3871312614
2023-04-26,162139.5429345751,142402.53097867494,138265.27320726396,135378.86384826427,125108.22812786588,120672.65428566716,113275.54191196672
2023-04-27,163201.76490036488,142618.66014432433,139163.95806749346,137197.79497771984,127114.40341085919,122344.75624985478,115530.64416342763
2023-04-28,162126.0523435259,141391.025962348,138812.48888261797,136826.26728873973,126974.26539511212,122232.6091665723,116516.7142773735
2023-05-01,162945.96564690117,142010.7980036688,139686.00729234697,137301.59321647414,127511.01617331036,122742.59106774113,116399.0570767661
2023-05-02,161261.88472572804,140891.238437171,138480.0262208748,135890.75735526806,126401.40748751171,121655.75355198643,115090.82949832582
2023-05-03,159324.86431137563,139419.47465466982,137758.47007616045,134799.20688110118,125716.30963289745,121065.6885397794,114300.83404602468
2023-05-04,156144.4159146929,136855.6293978644,135798.14348466875,133231.3395963264,124299.34529840953,119838.02189854404,113491.26745244784
2023-05-05,158684.06531921864,139048.51768445494,137707.93350847246,135335.4112382484,126312.95503580577,121746.8678364446,115592.27243808312
2023-05-08,158693.6222917223,138663.7065043402,137739.07981737138,135206.85063415294,126369.61678469188,121598.87086722156,115623.0777156819
2023-05-09,158635.3558541918,138427.13056897643,137538.5643144417,134959.2595811439,125932.62420981893,121194.3468976476,115116.035427221
2023-05-10,158856.58791939262,138834.23260449892,138055.3554750252,135144.05979217298,126211.96283259877,121482.8655006673,115653.89185300966
2023-05-11,157737.00689903737,137951.30816983702,137095.76624162676,133961.85666335828,125161.30433764943,120558.35165713093,115452.20012320338
2023-05-12,163476.50298134328,143338.19829129698,140542.7928071785,137433.90175689466,127853.89442554006,122910.17441294453,115300.9202511875
2023-05-15,161824.06042534352,142355.53953713897,139332.66983753204,136310.32142226942,126668.12253781804,121981.82111626408,115698.71322182537
2023-05-16,157560.09479385853,139088.04956979278,136391.396438179,133397.9951770235,124249.37202378758,119898.85191559575,114925.55125455091
2023-05-17,156925.29315048698,138581.6462342215,136192.3495784378,133335.3336432863,124258.22395753392,120021.77044791005,116320.62189627081
2023-05-18,157441.29361015797,139154.36481637481,136719.74224811554,133906.3353999544,124898.78784948833,120639.25169892094,117441.16497639281
2023-05-19,156581.9630075121,138510.93885964874,136324.02148395538,133571.55039848574,124623.48970909603,120443.97982523701,117270.26966445637
2023-05-22,155362.74021347525,137449.1925599814,135326.8831548405,132567.10490556963,123926.7380815459,119828.7018729665,117317.90842708181
2023-05-23,151949.72030457022,135075.96525361543,132420.06678292278,130332.2006621004,122142.9004164458,118431.76879420063,116001.2641061282
2023-05-24,150858.19261749747,134240.9546602011,131343.865595789,129528.37702318438,121410.5558233977,117810.97912516378,115160.85679603672
2023-05-25,151222.52290161612,134691.61713578703,131275.91443535808,131376.99908014544,123178.8015857125,119266.21866287492,116158.13446711875
2023-05-26,151603.40640588762,134915.9307992697,131703.8518789196,132275.30635378606,124512.8808557225,120399.66508592389,117662.46328639064
2023-05-30,152282.62553735735,135419.18926789763,131938.44412592892,132491.45667574654,124700.36374680526,120540.56441224835,117707.29351493534
2023-05-31,152279.08832880022,135569.36827638152,132291.9608297682,131935.5270728565,124041.78509724625,120018.05205549023,117054.57070316214
2023-06-01,152476.46108575823,136267.94456269743,132801.89964011672,132963.3908344532,124938.08424656876,120734.00889416478,118166.71476022872
2023-06-02,155327.37707086565,138249.92107942107,135102.84799286368,134969.38229212532,127282.59974430091,122730.22406228803,119875.54384338763
2023-06-05,154930.55257745745,138251.80558183196,135205.10937973502,134888.64968940505,127108.76721274384,122567.21012993596,119645.82879087646
2023-06-06,153929.27478738787,137573.77657868864,135107.1314324999,134619.35057517773,127147.7850070668,122549.81377583287,119906.34912098642
2023-06-07,153527.7045588112,136410.69573762422,134215.15978333,133408.160237043,126259.33603245743,121816.87700444004,119491.74924450876
2023-06-08,153903.29220529558,136730.9192292929,134738.37165161612,134158.01368519553,126777.0700780774,122245.54893315099,120214.4904942639
2023-06-09,153803.09347482683,136912.1756303549,134922.91484161856,134536.24716755637,127037.6422769452,122457.8427850034,120430.20717501607
2023-06-12,155525.1505961037,137834.55965211394,136706.7320336962,136101.9519443203,128288.50931154021,123496.46222147487,121522.7357921621
2023-06-13,155795.17795129778,137737.78716828825,137106.36633774283,136810.98243138083,129132.57948957213,124211.86150488399,122323.92994187042
2023-06-14,157331.66079278948,137966.76308610442,137845.639841218,137813.0273425079,129997.50316021689,125128.30914165042,122469.5927457248
2023-06-15,157782.31626077654,138504.83988740447,138784.1567250681,138974.82982892758,131193.94854519612,126177.64417697451,123987.92879648469
2023-06-16,157286.73004098894,138176.35418107512,138419.12476934912,138460.12584905393,130664.4163436199,125755.21826073668,123565.58551689476
2023-06-20,156808.7725061989,137524.4892518759,138067.80486502172,137915.35600881345,129912.82785105475,124977.01310849212,122924.51324870579
2023-06-21,156928.12300439837,137849.15728547578,138176.1930028391,137744.86998204954,129874.54978728064,125004.67801690123,122294.68397656883
2023-06-22,157524.02191492083,138553.5796525717,138584.7140637827,137845.9456541992,129833.33108401069,124801.34599574111,122736.1376915285
2023-06-23,156721.81556650164,137769.31663682463,137915.96481527807,137184.43541173704,129164.14938139686,124194.98646338485,121808.24941767217
2023-06-26,155789.8798060036,136578.37896134856,137049.87707724096,136013.8919508911,128234.52510332831,123368.58867297194,121310.57186272347
2023-06-27,158141.1931337929,137967.76877381804,139183.96023382666,138633.68627004392,130867.79148249395,125527.44534964583,122640.53235630605
2023-06-28,157945.83148904803,137907.31943681242,139216.0991383982,139209.91660527952,131367.4228357578,125934.80720904372,122702.40870337245
2023-06-29,158660.03901620867,138471.02715470796,139139.67423834326,139280.63207513577,131559.84580696354,126112.92108962081,123186.00814900151
2023-06-30,161453.58427377703,140656.75987031462,141553.8079816294,142313.8434055496,133996.9601105524,128128.7021469786,124639.69475753003
